,city,state,2010 Avg Price,2013 Avg Price,2014 Avg Price,2015 Avg Price,2016 Avg Price,2017 Avg Price,2018 Avg Price,2019 Avg Price
2202,West Columbia,South Carolina,,95508.33,96283.33,112758.33,119425.0,110433.33,118625.0,127945.45
2203,Dallas,Oregon,,173458.33,179941.67,203150.0,220400.0,247225.0,278575.0,291118.18
2204,Town of Canandaigua,New York,,,,,,201033.33,194791.67,211545.45
2205,Canal Winchester,Ohio,171916.67,173900.0,189133.33,185758.33,199108.33,221250.0,231325.0,248600.0
2206,Golden Valley,Minnesota,232100.0,231900.0,260283.33,261733.33,281258.33,297233.33,310850.0,330709.09
2207,Edgewater,Maryland,348808.33,358158.33,337083.33,332875.0,357775.0,360858.33,377233.33,387145.45
2208,Murrysville,Pennsylvania,,219916.67,193766.67,216816.67,207600.0,222808.33,230766.67,229572.73
2209,Jasper,Indiana,119833.33,138366.67,132483.33,135575.0,143141.67,152508.33,157333.33,161409.09
2210,Loves Park,Illinois,,,79500.0,86058.33,92700.0,98258.33,104625.0,109536.36
2211,Minooka,Illinois,,,,159475.0,170825.0,194933.33,200025.0,216100.0
2212,Syosset,New York,,565883.33,591450.0,595633.33,609866.67,651200.0,698700.0,725936.36
2213,Lawrenceburg,Kentucky,,96150.0,113066.67,119558.33,126883.33,141066.67,141616.67,153263.64
2214,Weirton,West Virginia,,,,,89733.33,83341.67,81883.33,90100.0
2215,Oak Ridge,Florida,,,,,96966.67,116133.33,126266.67,165918.18
2216,Stanwood,Washington,274383.33,260441.67,264458.33,306066.67,331750.0,376600.0,406908.33,440300.0
2217,Lake Placid,Florida,94050.0,83591.67,90300.0,96866.67,114000.0,121533.33,136658.33,145118.18
2218,New Hope,Minnesota,161150.0,168425.0,186475.0,194400.0,213041.67,224658.33,233183.33,253154.55
2219,Westerly,Rhode Island,,274975.0,284283.33,276425.0,283175.0,307416.67,298066.67,314945.45
2220,Enumclaw,Washington,,250075.0,264125.0,293133.33,330091.67,356266.67,374291.67,426190.91
2221,Greater Northdale,Florida,136366.67,159858.33,180033.33,198216.67,214650.0,225475.0,241425.0,262245.45
2222,La Plata,Maryland,282975.0,269783.33,287600.0,264941.67,286291.67,303533.33,312691.67,311772.73
2223,Lino Lakes,Minnesota,220458.33,223041.67,239716.67,237941.67,255416.67,273900.0,290941.67,265609.09
2224,Belmont,North Carolina,,161850.0,152791.67,167166.67,182516.67,188116.67,208366.67,222300.0
2225,Avon Lake,Ohio,,201214.29,213975.0,215458.33,208441.67,212716.67,217641.67,234854.55
2226,East Ridge,Tennessee,82850.0,86091.67,92400.0,97341.67,105025.0,113000.0,120758.33,132972.73
2227,South Saint Paul,Minnesota,135008.33,134041.67,145916.67,158666.67,175716.67,186958.33,207575.0,216154.55
2228,Rigby,Idaho,,171450.0,175625.0,182216.67,200883.33,229650.0,239958.33,276409.09
2229,Onondaga,New York,,,162750.0,159841.67,179058.33,181766.67,185008.33,204054.55
2230,Fountain Inn,South Carolina,,,117640.0,133825.0,130016.67,150350.0,157858.33,165209.09
2231,Sparta Township,New Jersey,383750.0,341441.67,333408.33,319366.67,330658.33,328391.67,333550.0,347381.82
2232,Lafayette,Colorado,270766.67,291000.0,303966.67,359925.0,404500.0,441025.0,469716.67,490136.36
2233,Mill Creek,Washington,349716.67,359808.33,369608.33,403941.67,442125.0,484641.67,561441.67,552663.64
2234,Key West,Florida,350958.33,433516.67,480975.0,500150.0,536050.0,588733.33,624408.33,629745.45
2235,Dewitt,Michigan,149191.67,150058.33,153758.33,160416.67,169166.67,188391.67,195908.33,200863.64
2236,Panama City Beach,Florida,203358.33,203700.0,196241.67,221633.33,230083.33,242783.33,264150.0,277054.55
2237,Mount Washington,Kentucky,,146685.71,162391.67,164208.33,169066.67,187525.0,199141.67,195581.82
2238,The Dalles,Oregon,,152158.33,161941.67,160050.0,185233.33,198025.0,231991.67,250636.36
2239,Radnor Township,Pennsylvania,,,,,623155.56,633325.0,589808.33,675681.82
2240,Jerome,Idaho,,,,,153025.0,155783.33,176933.33,195690.91
2241,Pinckney,Michigan,137958.33,161650.0,181983.33,199675.0,231316.67,229300.0,245066.67,269645.45
2242,Rosamond,California,110091.67,130483.33,147458.33,163291.67,185433.33,223300.0,248341.67,255618.18
2243,Amelia,Ohio,,124541.67,123808.33,132558.33,146433.33,160700.0,165758.33,175918.18
2244,Walker,Louisiana,140391.67,148583.33,158233.33,169816.67,176325.0,166766.67,168016.67,177245.45
2245,Blairsville,Georgia,140708.33,124833.33,136683.33,141850.0,149533.33,162916.67,178883.33,186281.82
2246,Berlin,Maryland,237075.0,220591.67,212758.33,216375.0,225708.33,241408.33,256858.33,257954.55
2247,Brawley,California,,,151200.0,169425.0,200241.67,200683.33,218825.0,228254.55
2248,Copiague,New York,,219350.0,243058.33,268675.0,278283.33,293100.0,340258.33,367945.45
2249,Mount Holly,North Carolina,,132383.33,136991.67,146541.67,157525.0,170758.33,184683.33,202036.36
2250,Louisville,Ohio,,111866.67,123300.0,120500.0,125491.67,134033.33,139766.67,138436.36
2251,Brunswick,Maine,,,,,,260475.0,267091.67,277781.82
2252,Shafter,California,,,,152836.36,177991.67,180975.0,206966.67,228072.73
2253,Union,Kentucky,205441.67,200258.33,216366.67,233483.33,228041.67,237283.33,254808.33,275345.45
2254,Crescent City,California,,,,,,201900.0,223808.33,246863.64
2255,Madison,Ohio,,,118200.0,106200.0,115725.0,125125.0,129500.0,138636.36
2256,Parma Heights,Ohio,95083.33,83075.0,91383.33,88875.0,99133.33,113683.33,118275.0,124181.82
2257,Austin,Minnesota,,,90600.0,89166.67,88925.0,93708.33,93600.0,106018.18
2258,Town Of Grand Island,New York,,176375.0,168475.0,182516.67,180541.67,190000.0,208658.33,208018.18
2259,Parrish,Florida,,,,240360.0,251991.67,267591.67,277916.67,287518.18
2260,New Canaan,Connecticut,1240741.67,1209958.33,1342741.67,1323883.33,1293900.0,1233891.67,1236516.67,1133554.55
2261,Chickasha,Oklahoma,,,,,75475.0,87533.33,87883.33,88890.91
2262,Pendleton,Oregon,,,,,,161533.33,181558.33,201445.45
2263,Crestwood,Kentucky,202391.67,222375.0,240508.33,247216.67,271558.33,269858.33,291700.0,312918.18
2264,Corinth,Texas,165025.0,182683.33,196508.33,214375.0,225808.33,250025.0,265125.0,275400.0
2265,Sachse,Texas,160625.0,181725.0,192425.0,224050.0,242366.67,262000.0,290508.33,288727.27
2266,Florence,Mississippi,,,151677.78,152558.33,162350.0,158475.0,164633.33,174054.55
2267,Pelham,Alabama,148366.67,142158.33,156558.33,161625.0,161825.0,167175.0,179600.0,188309.09
2268,Healdsburg,California,,502375.0,566525.0,696733.33,757000.0,775925.0,828141.67,812545.45
2269,Chevy Chase,Maryland,,,984433.33,867783.33,899416.67,980600.0,1031300.0,996509.09
2270,Ferndale,Michigan,,85880.0,106175.0,118716.67,138191.67,145408.33,168050.0,171881.82
2271,Lomita,California,,,,505660.0,532666.67,541308.33,632066.67,639245.45
2272,Hopewell Township,New Jersey,372866.67,381175.0,370975.0,394191.67,413458.33,401816.67,429166.67,403818.18
2273,Payson,Arizona,,169350.0,191258.33,197658.33,213100.0,233675.0,259791.67,270454.55
2274,Penn Township,Pennsylvania,,,,174855.56,168658.33,184383.33,193600.0,190390.91
2275,Troutdale,Oregon,205158.33,220166.67,229258.33,245550.0,278458.33,313641.67,342041.67,348072.73
2276,Hazlet Township,New Jersey,,287908.33,292425.0,300508.33,299375.0,303100.0,314225.0,333663.64
2277,Hanahan,South Carolina,,166575.0,182933.33,199283.33,216125.0,220625.0,225516.67,237336.36
2278,Eatonton,Georgia,,,,,198640.0,217050.0,225625.0,238227.27
2279,Montgomery,Illinois,,,,,,173650.0,184400.0,192890.91
2280,Marquette,Michigan,146766.67,159000.0,161983.33,168233.33,177291.67,175966.67,186866.67,198245.45
2281,Waxhaw,North Carolina,,200925.0,225791.67,243225.0,258683.33,283541.67,311533.33,323363.64
2282,Evans,Colorado,,145141.67,166208.33,184875.0,211775.0,245350.0,268208.33,284190.91
2283,Mountlake Terrace,Washington,201975.0,226291.67,265591.67,278708.33,329583.33,367741.67,429700.0,434190.91
2284,Harrodsburg,Kentucky,,,,,,122080.0,120775.0,122427.27
2285,Ojai,California,462616.67,533975.0,593958.33,607625.0,664250.0,675966.67,703616.67,716818.18
2286,Universal City,Texas,133100.0,139500.0,151333.33,159391.67,159441.67,170133.33,182200.0,188663.64
2287,Alpena,Michigan,,,,80677.78,85858.33,80966.67,84500.0,93000.0
2288,Gardner,Massachusetts,,129075.0,148958.33,152691.67,154650.0,161083.33,183850.0,195109.09
2289,Hyattsville,Maryland,,201808.33,244050.0,290350.0,315550.0,297733.33,332716.67,347218.18
2290,South Milwaukee,Wisconsin,133141.67,112350.0,115791.67,122433.33,133833.33,141825.0,152825.0,163800.0
2291,Rincon,Georgia,,140766.67,140900.0,162708.33,153491.67,169133.33,176191.67,181890.91
2292,Lansdale,Pennsylvania,,250158.33,258050.0,253208.33,257833.33,273225.0,278800.0,294245.45
2293,Fresno,Texas,,,140820.0,155483.33,168733.33,174650.0,188691.67,189427.27
2294,Lathrop,California,187300.0,230566.67,287933.33,297266.67,334700.0,373258.33,405833.33,447381.82
2295,Chippewa Falls,Wisconsin,,132550.0,121633.33,131233.33,132308.33,152825.0,166008.33,161518.18
2296,Northfield,Ohio,,149208.33,151141.67,153150.0,148375.0,163450.0,171058.33,172109.09
2297,Affton,Missouri,121850.0,114691.67,121225.0,127908.33,134216.67,142758.33,145441.67,147609.09
2298,Town Of Lysander,New York,190828.57,182475.0,176158.33,190191.67,193958.33,196366.67,193916.67,218390.91
2299,Clanton,Alabama,,,,105540.0,110016.67,101400.0,127933.33,136754.55
2300,Lynden,Washington,,246483.33,251775.0,281091.67,287375.0,321258.33,349941.67,372245.45
2301,South Elgin,Illinois,,,,,,220700.0,224675.0,226472.73
2302,Radcliff,Kentucky,,82258.33,87058.33,99416.67,98491.67,113800.0,119825.0,130018.18
2303,Haughton,Louisiana,,,,,191360.0,181150.0,182766.67,187363.64
2304,Clarkston,Washington,,151583.33,163408.33,157550.0,159916.67,180925.0,197891.67,192927.27
2305,Cameron,North Carolina,,,134458.33,167933.33,163091.67,178541.67,186466.67,195554.55
2306,Monroe,Connecticut,,,,,318875.0,332233.33,335883.33,339472.73
2307,Haines City,Florida,,118683.33,119233.33,140575.0,149233.33,169050.0,183908.33,199290.91
2308,West Saint Paul,Minnesota,,146300.0,152350.0,160625.0,172566.67,188950.0,210425.0,223818.18
2309,Brevard,North Carolina,,165741.67,179558.33,197325.0,207250.0,231250.0,229100.0,258518.18
2310,Auburn,Indiana,94950.0,112475.0,111458.33,124983.33,129725.0,135900.0,145483.33,149927.27
2311,Erlanger,Kentucky,97850.0,88991.67,96066.67,105225.0,119908.33,123500.0,132325.0,143390.91
2312,Columbia Heights,Minnesota,127475.0,120700.0,134958.33,155591.67,167533.33,184175.0,200525.0,215681.82
2313,Hudson,Massachusetts,,,281762.5,301208.33,321741.67,323141.67,334475.0,368672.73
2314,Rosedale,Maryland,,,158500.0,148616.67,152516.67,172750.0,191516.67,189100.0
2315,Bloomington,California,,,,,222466.67,278466.67,306400.0,317818.18
2316,Grayslake,Illinois,,,,,,188312.5,199025.0,212890.91
2317,Norton,Massachusetts,,,,280300.0,316633.33,347433.33,341100.0,344100.0
2318,Heath,Ohio,,,146500.0,167116.67,145791.67,142641.67,154991.67,171172.73
2319,Forney,Texas,123233.33,140041.67,147916.67,174650.0,191366.67,206000.0,219150.0,228527.27
2320,Norwood,Ohio,,,,,,,132390.0,152800.0
2321,Lynbrook,New York,,365991.67,369225.0,403200.0,406158.33,444108.33,482375.0,492300.0
2322,Montville,Connecticut,,,157442.86,156300.0,173916.67,174233.33,187241.67,211033.33
2323,Choctaw,Oklahoma,,153641.67,158691.67,172475.0,190066.67,179725.0,198358.33,194481.82
2324,Jacksonville Beach,Florida,217525.0,219900.0,214625.0,252366.67,240491.67,286875.0,303833.33,347936.36
2325,Lanham Seabrook,Maryland,196908.33,190408.33,219208.33,245741.67,251750.0,274400.0,272300.0,305527.27
2326,Debary,Florida,,144908.33,150150.0,164441.67,180883.33,193650.0,212416.67,232827.27
2327,Pahoa,Hawaii,,129708.33,135258.33,120000.0,136633.33,155858.33,167883.33,167727.27
2328,Stephens City,Virginia,156108.33,186850.0,193083.33,196650.0,213141.67,218025.0,232941.67,244109.09
2329,Bonaire,Georgia,137866.67,139058.33,140441.67,151366.67,147775.0,166233.33,174466.67,181145.45
2330,East Falmouth,Massachusetts,303408.33,305758.33,322866.67,311025.0,307741.67,333933.33,361041.67,373045.45
2331,Morristown,New Jersey,491666.67,473641.67,483233.33,509275.0,526358.33,530083.33,536558.33,556000.0
2332,Bourne,Massachusetts,,300658.33,273891.67,298441.67,312025.0,338666.67,344891.67,350845.45
2333,Wendell,North Carolina,122577.78,126766.67,118566.67,135800.0,147183.33,157858.33,184566.67,192609.09
2334,Town Of Southeast,New York,,,300166.67,273425.0,287591.67,263925.0,301975.0,331700.0
2335,Los Alamos,New Mexico,256183.33,256658.33,226750.0,230291.67,268633.33,292933.33,315391.67,354600.0
2336,Bethel,Connecticut,,287350.0,287658.33,272958.33,296283.33,310933.33,313308.33,316227.27
2337,Greencastle,Pennsylvania,179100.0,174025.0,162808.33,173066.67,173033.33,183975.0,185158.33,198290.91
2338,Murphy,North Carolina,,,,136380.0,138166.67,145333.33,152533.33,160845.45
2339,Columbus,Nebraska,,,,,,143033.33,154225.0,159663.64
2340,Show Low,Arizona,,159450.0,183091.67,186783.33,202666.67,219466.67,238441.67,254681.82
2341,Nipomo,California,375483.33,417775.0,430991.67,493108.33,564116.67,587333.33,590900.0,599363.64
2342,Oregon,Ohio,100033.33,104791.67,115358.33,111475.0,121983.33,123341.67,123150.0,134518.18
2343,Lincolnton,North Carolina,,,118062.5,127950.0,133733.33,139966.67,152458.33,164836.36
2344,Manor Township,Pennsylvania,,174800.0,174558.33,176541.67,174550.0,192525.0,191675.0,206700.0
2345,Indianola,Iowa,142433.33,153558.33,143866.67,156383.33,176991.67,167366.67,180891.67,198400.0
2346,Woodstock,Illinois,,,158030.0,151325.0,152933.33,167650.0,181900.0,194345.45
2347,Pittsboro,North Carolina,236675.0,226491.67,227908.33,267883.33,269691.67,286241.67,314216.67,323890.91
2348,Angier,North Carolina,,131030.0,127908.33,144533.33,151833.33,160708.33,182741.67,191927.27
2349,La Crescenta-Montrose,California,611783.33,590758.33,678883.33,694716.67,755575.0,779383.33,914400.0,879463.64
2350,Wapakoneta,Ohio,,91500.0,103266.67,104041.67,112383.33,110716.67,122116.67,134836.36
2351,Exeter Township,Pennsylvania,,,,,,166820.0,178291.67,176236.36
2352,Arden,North Carolina,,217658.33,223858.33,224625.0,245941.67,250158.33,273625.0,300100.0
2353,Hood River,Oregon,,297208.33,313191.67,344391.67,372850.0,411541.67,429650.0,445063.64
2354,Raymore,Missouri,147125.0,151566.67,161483.33,174108.33,187425.0,197491.67,221458.33,228318.18
2355,Forest Lake,Minnesota,,174808.33,189716.67,209566.67,215216.67,244300.0,240858.33,276118.18
2356,Hazelwood,Missouri,,,,60591.67,80375.0,83700.0,91050.0,99690.91
2357,Louisville,Colorado,344583.33,393525.0,404416.67,466133.33,517725.0,556041.67,600491.67,606690.91
2358,Glassboro,New Jersey,172233.33,154483.33,166241.67,156516.67,169350.0,170300.0,169191.67,171827.27
2359,Brookfield,Illinois,214258.33,172516.67,191258.33,213175.0,215700.0,231625.0,237658.33,242336.36
2360,Jasper,Georgia,,139650.0,151233.33,159208.33,180375.0,196608.33,210525.0,223181.82
2361,Ansonia,Connecticut,,,,,,175562.5,190875.0,205572.73
2362,Little River,South Carolina,129108.33,111541.67,120491.67,130966.67,136850.0,134525.0,148758.33,159990.91
2363,Oconomowoc,Wisconsin,229841.67,215775.0,233525.0,232191.67,243641.67,269516.67,297891.67,300027.27
2364,Somerset,Massachusetts,,,215762.5,221391.67,240625.0,253333.33,276166.67,278000.0
2365,Verona,Wisconsin,,254011.11,268916.67,266475.0,271283.33,297683.33,312183.33,297172.73
2366,Sedona,Arizona,,349190.91,369683.33,378583.33,427258.33,475516.67,503583.33,502745.45
2367,West Melbourne,Florida,,151475.0,155733.33,180883.33,198800.0,221691.67,237375.0,237736.36
2368,Rocky River,Ohio,170316.67,190983.33,196708.33,196775.0,196166.67,211041.67,216766.67,220890.91
2369,Covington,Washington,230825.0,230000.0,253250.0,281425.0,324991.67,366083.33,384533.33,423772.73
2370,Nevada City,California,280800.0,312616.67,327633.33,349783.33,371183.33,409350.0,447425.0,445781.82
2371,Evergreen Park,Illinois,147137.5,128225.0,135008.33,153683.33,160625.0,163341.67,177958.33,189145.45
2372,Saint Johns,Michigan,,,,,125016.67,127950.0,141883.33,157672.73
2373,Lockhart,Texas,,,,138863.64,149658.33,166250.0,193783.33,193890.91
2374,Ashland,Virginia,,227762.5,223958.33,227925.0,242375.0,258775.0,266633.33,275809.09
2375,Weaverville,North Carolina,,212308.33,217466.67,227708.33,246608.33,284058.33,287575.0,300209.09
2376,Oakton,Virginia,562733.33,562400.0,589058.33,708391.67,618750.0,646916.67,679025.0,613181.82
2377,Hawthorne,New Jersey,,321250.0,336658.33,332358.33,329858.33,338608.33,342883.33,378981.82
2378,Cortland,New York,,,,,108333.33,112700.0,114708.33,113363.64
2379,Sharpsburg,Georgia,169608.33,163941.67,188158.33,194816.67,220883.33,227400.0,241383.33,251100.0
2380,Republic,Missouri,110150.0,113041.67,115458.33,122783.33,131325.0,133366.67,147291.67,155809.09
2381,Lake Worth Corridor,Florida,,,,122381.82,145891.67,173883.33,200341.67,216663.64
2382,Bainbridge Island,Washington,493975.0,478141.67,493791.67,589975.0,638416.67,721858.33,808033.33,822881.82
2383,Carlisle,Pennsylvania,165150.0,161108.33,165633.33,170033.33,175450.0,166758.33,176650.0,181045.45
2384,Melville,New York,,538250.0,569850.0,603391.67,488716.67,509975.0,539283.33,657763.64
2385,Carencro,Louisiana,,,152300.0,158400.0,148683.33,147891.67,162041.67,165318.18
2386,Pewaukee,Wisconsin,,,256400.0,239275.0,272591.67,273391.67,309208.33,305818.18
2387,Bensenville,Illinois,,,,,,211260.0,207333.33,233072.73
2388,Holly,Michigan,,,147300.0,140491.67,156391.67,160258.33,180900.0,180509.09
2389,Tavares,Florida,109850.0,124566.67,129058.33,136891.67,156908.33,172150.0,192025.0,203336.36
2390,Decatur,Indiana,,,,92950.0,98150.0,101350.0,112400.0,108390.91
2391,Mountain Home,Idaho,133666.67,112875.0,111225.0,126758.33,136750.0,149716.67,165225.0,191727.27
2392,Matawan,New Jersey,,277950.0,296333.33,294650.0,298816.67,289133.33,322458.33,330072.73
2393,Mayfield Heights,Ohio,122366.67,115075.0,114416.67,118391.67,120008.33,133233.33,134816.67,139754.55
2394,Brook Park,Ohio,100400.0,89608.33,85058.33,92666.67,106575.0,113675.0,126041.67,132500.0
2395,Sturgis,Michigan,,,,,,,105950.0,119990.91
2396,Spring Township,Pennsylvania,,167466.67,170250.0,175275.0,182900.0,193833.33,203033.33,200181.82
2397,Germantown,Wisconsin,,,258900.0,235850.0,234683.33,246208.33,241225.0,273163.64
2398,Pinole,California,270908.33,310316.67,390208.33,414583.33,456366.67,516725.0,562058.33,573800.0
2399,Guyton,Georgia,,136114.29,144641.67,161241.67,163708.33,169866.67,180216.67,200127.27
2400,Sunny Isles Beach,Florida,,,,369491.67,356900.0,386683.33,404500.0,361818.18
2401,Truckee,California,441258.33,443966.67,487833.33,487416.67,521250.0,553016.67,627316.67,639809.09
2402,Berea,Ohio,110700.0,111900.0,105616.67,110875.0,114558.33,122000.0,138708.33,139309.09
2403,Forest Park,Ohio,,67800.0,74916.67,85166.67,87375.0,104683.33,117433.33,126363.64
2404,East Moline,Illinois,,86000.0,76358.33,85033.33,89258.33,90033.33,100325.0,100536.36
2405,Bellwood,Illinois,,,,,,126772.73,149233.33,168018.18
2406,Cinco Ranch,Texas,274325.0,316650.0,335516.67,342583.33,341000.0,347050.0,355908.33,364972.73
2407,Harrison,Ohio,,127041.67,124083.33,144791.67,144091.67,152508.33,163100.0,170572.73
2408,Bethany,Oklahoma,83383.33,91300.0,93758.33,101608.33,103250.0,110100.0,115675.0,119136.36
2409,Secaucus,New Jersey,,361991.67,356866.67,362891.67,392066.67,401491.67,421941.67,419509.09
2410,Alpine,California,428425.0,441700.0,500250.0,514966.67,531833.33,568941.67,604725.0,619972.73
